BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,24/02/2021,55
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,22/01/2021,9
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,02/12/2021,58
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,08/12/2021,246
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,15/12/2021,14
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,25/11/2021,36
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,29/01/2021,14
503,Far North Coast,Ballina Shire Council,Lake Ainsworth South,153.592225,-28.785414,09/12/2021,14
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,12/01/2021,31
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,29/01/2021,2
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,09/12/2021,29
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,10/11/2021,59
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,24/11/2021,30
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,24/02/2021,76
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,03/11/2021,108
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,25/11/2021,310
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,15/12/2021,6
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,03/02/2021,26
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,05/01/2021,14
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,22/01/2021,27
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,17/02/2021,23
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,02/12/2021,62
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,27/01/2021,21
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,03/03/2021,64
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,08/12/2021,33
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,22/12/2021,12
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,11/02/2021,420
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,04/02/2021,45
502,Far North Coast,Ballina Shire Council,Lake Ainsworth West,153.59086,-28.78485,17/11/2021,45
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,04/02/2021,1
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,24/11/2021,3
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,29/01/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,03/11/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,09/12/2021,5
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,17/11/2021,2
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,12/01/2021,2
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,27/01/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,03/03/2021,2
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,22/01/2021,1
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,08/12/2021,10
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,03/02/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,22/12/2021,1
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,11/02/2021,1
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,25/11/2021,3
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,02/12/2021,1
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,15/12/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,10/11/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,05/01/2021,0
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,17/02/2021,1
517,Far North Coast,Ballina Shire Council,Lighthouse Beach (Ballina),153.59225,-28.86873333,24/02/2021,3
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,03/02/2021,2
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,22/12/2021,5
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,02/12/2021,1
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,04/02/2021,0
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,11/02/2021,9
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,15/12/2021,1
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,24/02/2021,5
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,05/01/2021,0
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,03/11/2021,0
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,17/11/2021,7
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,24/11/2021,8
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,10/11/2021,0
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,27/01/2021,21
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,03/03/2021,3
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,25/11/2021,1
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,08/12/2021,2
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,22/01/2021,0
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,17/02/2021,7
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,12/01/2021,2
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,29/01/2021,1
515,Far North Coast,Ballina Shire Council,Seven Mile Beach,153.594279,-28.785187,09/12/2021,1
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,25/11/2021,61
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,02/12/2021,208
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,03/02/2021,21
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,22/12/2021,6
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,15/12/2021,19
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,12/01/2021,30
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,03/11/2021,3
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,29/01/2021,21
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,24/02/2021,386
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,09/12/2021,55
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,10/11/2021,1
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,22/01/2021,48
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,17/02/2021,29
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,27/01/2021,10
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,08/12/2021,162
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,03/03/2021,28
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,05/01/2021,41
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,04/02/2021,25
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,11/02/2021,91
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,17/11/2021,6
505,Far North Coast,Ballina Shire Council,Shaws Bay East,153.58409,-28.86601667,24/11/2021,31
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,03/02/2021,2
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,27/01/2021,11
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,03/03/2021,4
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,22/12/2021,4
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,25/11/2021,25
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,08/12/2021,5
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,15/12/2021,6
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,12/01/2021,97
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,10/11/2021,7
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,24/11/2021,4
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,29/01/2021,5
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,09/12/2021,17
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,17/11/2021,13
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,11/02/2021,22
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,05/01/2021,0
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,24/02/2021,392
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,03/11/2021,24
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,22/01/2021,6
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,17/02/2021,6
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,02/12/2021,184
505.1,Far North Coast,Ballina Shire Council,Shaws Bay East Arm,153.583826,-28.870534,04/02/2021,14
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,05/01/2021,4
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,24/02/2021,1000
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,03/11/2021,2
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,10/11/2021,1
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,17/02/2021,37
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,27/01/2021,6
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,25/11/2021,262
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,02/12/2021,88
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,08/12/2021,30
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,15/12/2021,2
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,03/03/2021,32
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,22/12/2021,1
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,04/02/2021,11
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,11/02/2021,104
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,12/01/2021,19
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,17/11/2021,4
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,29/01/2021,3
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,24/11/2021,7
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,09/12/2021,14
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,03/02/2021,24
505.2,Far North Coast,Ballina Shire Council,Shaws Bay East Beach,153.584141,-28.866472,22/01/2021,32
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,05/01/2021,12
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,10/11/2021,5
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,22/01/2021,23
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,17/02/2021,220
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,27/01/2021,65
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,03/03/2021,42
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,08/12/2021,380
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,22/12/2021,3
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,25/11/2021,85
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,15/12/2021,13
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,04/02/2021,7
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,11/02/2021,274
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,12/01/2021,16
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,09/12/2021,25
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,17/11/2021,90
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,24/11/2021,27
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,29/01/2021,31
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,24/02/2021,1000
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,03/11/2021,3
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,03/02/2021,39
504,Far North Coast,Ballina Shire Council,Shaws Bay North,153.585445,-28.86499,02/12/2021,148
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,03/02/2021,80
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,11/02/2021,288
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,15/12/2021,4
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,03/11/2021,4
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,12/01/2021,224
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,29/01/2021,120
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,09/12/2021,20
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,17/11/2021,282
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,24/11/2021,6
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,22/01/2021,16
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,17/02/2021,65
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,02/12/2021,140
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,08/12/2021,174
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,27/01/2021,500
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,03/03/2021,32
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,04/02/2021,23
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,22/12/2021,4
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,25/11/2021,78
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,05/01/2021,2
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,24/02/2021,298
506,Far North Coast,Ballina Shire Council,Shaws Bay West,153.583159,-28.865055,10/11/2021,1
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,02/12/2021,3
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,22/01/2021,4
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,17/02/2021,2
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,10/11/2021,0
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,24/11/2021,1
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,11/02/2021,3
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,08/12/2021,8
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,03/02/2021,0
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,22/12/2021,1
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,04/02/2021,0
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,17/11/2021,2
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,05/01/2021,0
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,12/01/2021,1
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,29/01/2021,4
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,24/02/2021,9
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,03/11/2021,0
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,09/12/2021,34
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,27/01/2021,0
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,03/03/2021,4
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,25/11/2021,11
516,Far North Coast,Ballina Shire Council,Shelly Beach (Ballina),153.59421,-28.86441667,15/12/2021,0
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,03/02/2021,0
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,12/01/2021,2
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,04/02/2021,4
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,11/02/2021,0
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,03/11/2021,0
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,17/11/2021,7
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,24/11/2021,1
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,29/01/2021,2
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,10/11/2021,0
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,09/12/2021,18
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,05/01/2021,2
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,27/01/2021,1
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,03/03/2021,10
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,25/11/2021,3
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,08/12/2021,4
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,02/12/2021,192
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,22/12/2021,12
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,15/12/2021,12
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,22/01/2021,20
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,17/02/2021,11
518,Far North Coast,Ballina Shire Council,The Serpentine,153.57742,-28.86726667,24/02/2021,62
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,24/03/2021,52
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,24/02/2021,10
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,27/01/2021,31
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,18/02/2021,10
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,10/02/2021,41
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,02/03/2021,0
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,17/03/2021,0
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,30/03/2021,0
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,19/01/2021,5
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,12/01/2021,31
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,28/04/2021,20
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,14/04/2021,0
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,02/02/2021,0
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,10/03/2021,0
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,07/04/2021,10
900,Far North Coast,Byron Shire Council,Main Beach (Byron Bay),153.614733,-28.640278,21/04/2021,0
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,17/03/2021,243
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,19/01/2021,959
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,10/02/2021,63
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,02/03/2021,0
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,28/04/2021,0
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,12/01/2021,197
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,10/03/2021,173
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,14/04/2021,0
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,24/02/2021,203
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,24/03/2021,161
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,27/01/2021,0
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,02/02/2021,41
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,18/02/2021,801
906,Far North Coast,Byron Shire Council,Simpson’s Creek,153.55282,-28.540153,21/04/2021,97
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,18/02/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,02/02/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,10/03/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,17/03/2021,31
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,30/03/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,14/04/2021,10
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,27/01/2021,10
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,24/02/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,24/03/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,12/01/2021,5
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,28/04/2021,0
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,19/01/2021,5
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,10/02/2021,10
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,02/03/2021,41
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,07/04/2021,41
904,Far North Coast,Byron Shire Council,Tallow Beach (Suffolk Park),153.615132,-28.687947,21/04/2021,0
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,24/03/2021,408
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,27/01/2021,0
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,18/02/2021,0
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,19/01/2021,1720
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,02/03/2021,20
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,10/02/2021,0
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,28/04/2021,20
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,17/03/2021,63
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,24/02/2021,20
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,02/02/2021,10
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,10/03/2021,63
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,21/04/2021,10
907,Far North Coast,Byron Shire Council,Torakina Beach,153.555074,-28.538408,14/04/2021,10
